"Hand #","Marked","Site","Date","Stake","My C Won","Final Hand","Hole Cards","PF Act","Flop","F Act","Turn","T Act","River","R Act","Winner","Winning Hand","Pot","Rake","Position","Hand"
"4458286010","","Ignition","2023/04/26  7:41 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10090000","F","0","","0","","0","","P1-4762a396f11763ec9f55746dd686df95","(did not show hand)","$0.12","$0.00","CO","T9o"
"4458286008","","Ignition","2023/04/26  7:41 pm","$0.05 NL (6 max)","$0.22","(did not show hand)","11110000","R","0","","0","","0","","Hero","(did not show hand)","$0.37","$0.00","BTN","JJ"
"4458285837","","Ignition","2023/04/26  7:41 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","3020000","F","0","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.37","$0.00","SB","32o"
"4458285791","","Ignition","2023/04/26  7:41 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9070000","F","61303","","0","","0","","P4-891e945c1026e0215fbbabf2b22c93f5","(did not show hand)","$0.35","$0.01","BTN","97o"
"4458285609","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","6050000","F","0","","0","","0","","P2-012e64057b9e30b5de887fbad6065969","(did not show hand)","$0.12","$0.00","SB","65s"
"4458285567","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","-$0.15","(folded preflop)","11100000","RF","0","","0","","0","","P1-4762a396f11763ec9f55746dd686df95","(did not show hand)","$0.30","$0.00","SB","JTo"
"4458285458","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","$0.34","(did not show hand)","4040000","C","51206","B","7","B","0","","Hero","(did not show hand)","$0.62","$0.03","BTN","44"
"4458285423","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","$0.02","(did not show hand)","7020000","","0","","0","","0","","Hero","(did not show hand)","$0.04","$0.00","BB","72s"
"4458285309","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","7040000","F","0","","0","","0","","P5-c648a38835961fe1a75015597f80f5c5","(did not show hand)","$0.04","$0.00","SB","74o"
"4458285291","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12020000","F","0","","0","","0","","P3-dc2f63703cb2ad384937d0e94dfdc781","(did not show hand)","$0.10","$0.00","BTN","Q2o"
"4458285225","","Ignition","2023/04/26  7:40 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","12090000","X","61204","X","11","B","0","","Hero","(did not show hand)","$0.10","$0.00","BB","Q9o"
"4458285207","","Ignition","2023/04/26  7:39 pm","$0.05 NL (6 max)","$0.15","(did not show hand)","14130000","R","0","","0","","0","","Hero","(did not show hand)","$0.28","$0.00","BB","AKo"
"4458284999","","Ignition","2023/04/26  7:39 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11050000","F","140904","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.32","$0.01","EP","J5o"
"4458284773","","Ignition","2023/04/26  7:39 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9030000","F","91208","","2","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.56","$0.02","MP","93s"
"4458284674","","Ignition","2023/04/26  7:38 pm","$0.05 NL (6 max)","-$0.05","(folded flop)","11050000","X","120306","F","13","","11","","P1-bc3773cfd89af8bf20eb1c1a9300c8c8","(did not show hand)","$0.93","$0.04","BB","J5s"
"4458284572","","Ignition","2023/04/26  7:38 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9040000","F","70612","","10","","0","","P6-af0c8566338bc07d22c236e0149d92f9","(did not show hand)","$0.68","$0.03","MP","94o"
"4458284496","","Ignition","2023/04/26  7:38 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12060000","F","0","","0","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.12","$0.00","CO","Q6o"
"4458284482","","Ignition","2023/04/26  7:38 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12090000","F","0","","0","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.12","$0.00","EP","Q9o"
"4458284203","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8040000","F","130610","","14","","10","","P3-dc2f63703cb2ad384937d0e94dfdc781","(did not show hand)","$0.46","$0.02","CO","84o"
"4458284105","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","4020000","F","110502","","9","","12","","P5-f90edcb466a2d117263a2b7963cbd9e4","One Pair, Jacks","$0.40","$0.02","CO","42o"
"4458284092","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12100000","F","110309","","2","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.45","$0.02","MP","QTo"
"4458284074","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10040000","F","131012","","10","","0","","P6-ca6a35f616af97a5e2a27f2e7b811d53","(did not show hand)","$0.30","$0.01","BTN","T4o"
"4458283929","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11060000","F","0","","0","","0","","P1-bc3773cfd89af8bf20eb1c1a9300c8c8","(did not show hand)","$0.04","$0.00","CO","J6o"
"4458283893","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9050000","F","0","","0","","0","","P1-732ce171707e963864258cae1e968496","(did not show hand)","$0.10","$0.00","BTN","95o"
"4458283773","","Ignition","2023/04/26  7:37 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","14080000","F","0","","0","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.12","$0.00","SB","A8o"
"4458283577","","Ignition","2023/04/26  7:36 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14020000","F","130509","","4","","7","","P4-db58e1b33f2eca50c5e8e7fd681adced","(did not show hand)","$4.82","$0.24","BTN","A2o"
"4458283513","","Ignition","2023/04/26  7:36 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","4020000","F","101013","","9","","10","","P5-c648a38835961fe1a75015597f80f5c5","Full House, Tens full of Fives","$0.50","$0.02","BTN","42o"
"4458283485","","Ignition","2023/04/26  7:36 pm","$0.05 NL (6 max)","$0.12","(did not show hand)","9080000","R","0","","0","","0","","Hero","(did not show hand)","$0.17","$0.00","SB","98s"
"4458283338","","Ignition","2023/04/26  7:36 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","13030000","F","0","","0","","0","","P3-12faff78eac8f5d50c2d60a1d1b9f950","(did not show hand)","$0.12","$0.00","SB","K3o"
"4458283336","","Ignition","2023/04/26  7:36 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","9030000","F","101412","","0","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.35","$0.01","BB","93o"
"4458283006","","Ignition","2023/04/26  7:35 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","14080000","F","0","","0","","0","","P3-dc2f63703cb2ad384937d0e94dfdc781","(did not show hand)","$0.12","$0.00","BB","A8o"
"4458282726","","Ignition","2023/04/26  7:34 pm","$0.05 NL (6 max)","-$0.13","(folded flop)","7040000","C","120913","XF","0","","0","","P2-ab4974f5f3de963fb55099839bf51bef","(did not show hand)","$0.28","$0.01","BB","74s"
"4458282607","","Ignition","2023/04/26  7:34 pm","$0.05 NL (6 max)","-$5.40","One Pair, Jacks","11110000","R","20710","XC","8","XR","5","XR","P3-64b1859118b7e05d6dcec47766f36801","Straight, Ten High","$10.80","$0.54","SB","JJ"
"4458282106","","Ignition","2023/04/26  7:33 pm","$0.05 NL (6 max)","-$0.77","Two Pair, Queens and Eights","8080000","R","121203","X","2","XC","3","XC","P1-cf9ed4dfe98247341bfbfca09097200a","Full House, Queens full of Threes","$1.68","$0.08","EP","88"
"4458282037","","Ignition","2023/04/26  7:33 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12040000","F","51112","","7","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.86","$0.04","MP","Q4o"
"4458281657","","Ignition","2023/04/26  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10060000","F","0","","0","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.10","$0.00","CO","T6s"
"4458281585","","Ignition","2023/04/26  7:32 pm","$0.05 NL (6 max)","$0.40","(did not show hand)","9090000","C","70209","X","2","XC","14","B","Hero","(did not show hand)","$0.74","$0.03","BB","99"
"4458281548","","Ignition","2023/04/26  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13100000","F","110909","","9","","7","","P1-cf9ed4dfe98247341bfbfca09097200a","Full House, Nines full of Sevens","$1.09","$0.05","MP","KTo"
"4458281331","","Ignition","2023/04/26  7:32 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","5030000","F","0","","0","","0","","P1-cf9ed4dfe98247341bfbfca09097200a","(did not show hand)","$0.04","$0.00","CO","53s"
"4458281315","","Ignition","2023/04/26  7:31 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","7060000","F","0","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.26","$0.00","MP","76o"
"4458281071","","Ignition","2023/04/26  7:31 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14040000","F","0","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.12","$0.00","CO","A4s"
"4458280877","","Ignition","2023/04/26  7:31 pm","$0.05 NL (6 max)","$0.26","(did not show hand)","3030000","C","111004","X","10","B","0","","Hero","(did not show hand)","$0.41","$0.02","BTN","33"
"4458280857","","Ignition","2023/04/26  7:31 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9030000","F","80310","","11","","0","","P6-ca6a35f616af97a5e2a27f2e7b811d53","(did not show hand)","$0.22","$0.01","BTN","93o"
"4458280782","","Ignition","2023/04/26  7:30 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11070000","F","70813","","0","","0","","P5-f90edcb466a2d117263a2b7963cbd9e4","(did not show hand)","$0.35","$0.01","BTN","J7o"
"4458280676","","Ignition","2023/04/26  7:30 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","8020000","F","0","","0","","0","","P5-c648a38835961fe1a75015597f80f5c5","(did not show hand)","$0.04","$0.00","SB","82o"
"4458280600","","Ignition","2023/04/26  7:30 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","11070000","F","0","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.12","$0.00","SB","J7s"
"4458280329","","Ignition","2023/04/26  7:29 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","12100000","F","0","","0","","0","","P5-f90edcb466a2d117263a2b7963cbd9e4","(did not show hand)","$0.12","$0.00","BB","QTo"
"4458280322","","Ignition","2023/04/26  7:29 pm","$0.05 NL (6 max)","$0.13","(did not show hand)","4030000","R","0","","0","","0","","Hero","(did not show hand)","$0.26","$0.00","BB","43s"
"4458280144","","Ignition","2023/04/26  7:29 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","7050000","F","0","","0","","0","","P3-64b1859118b7e05d6dcec47766f36801","(did not show hand)","$0.12","$0.00","MP","75s"
"4458280029","","Ignition","2023/04/26  7:29 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11100000","F","0","","0","","0","","P3-12faff78eac8f5d50c2d60a1d1b9f950","(did not show hand)","$0.28","$0.00","EP","JTo"
"4458279978","","Ignition","2023/04/26  7:29 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12090000","F","140303","","3","","13","","P2-43a63b3a760bcb886e6e1c08acebc1d3","Full House, Threes full of Aces","$3.73","$0.18","SB","Q9o"
"4458279882","","Ignition","2023/04/26  7:29 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8020000","F","0","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.12","$0.00","CO","82o"
"4458279716","","Ignition","2023/04/26  7:28 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11060000","F","0","","0","","0","","P4-db58e1b33f2eca50c5e8e7fd681adced","(did not show hand)","$0.04","$0.00","BTN","J6o"
"4458279683","","Ignition","2023/04/26  7:28 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","4020000","F","130608","","0","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.22","$0.01","MP","42o"
"4458279404","","Ignition","2023/04/26  7:28 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9070000","F","0","","0","","0","","P1-c655900c04cd91cedd2cea969e993170","(did not show hand)","$0.45","$0.00","CO","97o"
"4458279295","","Ignition","2023/04/26  7:27 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12060000","F","140708","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.32","$0.01","SB","Q6o"
"4458279197","","Ignition","2023/04/26  7:27 pm","$0.05 NL (6 max)","-$0.10","(folded flop)","12070000","C","31313","F","0","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.20","$0.01","BB","Q7o"
"4458278756","","Ignition","2023/04/26  7:26 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","10030000","F","110302","","9","","6","","P1-05700d818a56c2848e0ded9a3bfffa8c","One Pair, Nines","$1.35","$0.06","BB","T3s"
"4458278531","","Ignition","2023/04/26  7:26 pm","$0.05 NL (6 max)","-$0.27","(folded flop)","9090000","C","140706","CF","11","","0","","P5-c648a38835961fe1a75015597f80f5c5","(did not show hand)","$1.50","$0.07","BTN","99"
"4458278517","","Ignition","2023/04/26  7:26 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9060000","F","110403","","0","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.38","$0.01","EP","96s"
"4458278286","","Ignition","2023/04/26  7:25 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","14070000","R","0","","0","","0","","Hero","(did not show hand)","$0.10","$0.00","SB","A7o"
"4458278196","","Ignition","2023/04/26  7:25 pm","$0.05 NL (6 max)","-$0.24","(folded flop)","5040000","R","141014","BF","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.50","$0.02","EP","54s"
"4458277992","","Ignition","2023/04/26  7:25 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","7030000","F","0","","0","","0","","P3-7d82a84dc39f44483d31a165af907fdc","(did not show hand)","$0.12","$0.00","MP","73o"
"4458277979","","Ignition","2023/04/26  7:25 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8030000","F","0","","0","","0","","P4-db58e1b33f2eca50c5e8e7fd681adced","(did not show hand)","$0.12","$0.00","MP","83o"
"4458277750","","Ignition","2023/04/26  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9040000","F","0","","0","","0","","P5-d67b4f736454dd791181c363f73f0961","(did not show hand)","$0.12","$0.00","CO","94s"
"4458277688","","Ignition","2023/04/26  7:24 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","11060000","F","140309","","11","","0","","P5-c648a38835961fe1a75015597f80f5c5","(did not show hand)","$0.77","$0.03","BB","J6o"
"4458277641","","Ignition","2023/04/26  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14030000","F","131409","","0","","0","","P5-8c983b6d661e6f6f74fc6bc5808873e2","(did not show hand)","$0.12","$0.00","CO","A3o"
"4458277588","","Ignition","2023/04/26  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14070000","F","0","","0","","0","","P3-12faff78eac8f5d50c2d60a1d1b9f950","(did not show hand)","$0.04","$0.00","EP","A7o"
"4458277336","","Ignition","2023/04/26  7:23 pm","$0.05 NL (6 max)","$0.57","(did not show hand)","12120000","R","50302","B","0","","0","","Hero","(did not show hand)","$1.17","$0.05","BTN","QQ"
"4458277334","","Ignition","2023/04/26  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9030000","F","0","","0","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.12","$0.00","MP","93s"
"4458276945","","Ignition","2023/04/26  7:23 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","13110000","F","0","","0","","0","","P2-43a63b3a760bcb886e6e1c08acebc1d3","(did not show hand)","$0.12","$0.00","SB","KJo"
"4458276914","","Ignition","2023/04/26  7:22 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8020000","F","120707","","5","","0","","P1-c655900c04cd91cedd2cea969e993170","(did not show hand)","$0.81","$0.04","CO","82s"
"4458276848","","Ignition","2023/04/26  7:22 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13020000","F","120208","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$2.45","$0.12","BTN","K2s"
"4458276615","","Ignition","2023/04/26  7:22 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","13100000","F","0","","0","","0","","P2-43a63b3a760bcb886e6e1c08acebc1d3","(did not show hand)","$0.12","$0.00","BB","KTo"
"4458276555","","Ignition","2023/04/26  7:22 pm","$0.05 NL (6 max)","$0.13","(did not show hand)","10100000","R","21012","B","0","","0","","Hero","(did not show hand)","$0.26","$0.01","BTN","TT"
"4458276405","","Ignition","2023/04/26  7:21 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12040000","F","130509","","13","","12","","P1-05700d818a56c2848e0ded9a3bfffa8c","Two Pair, Kings and Sevens","$0.51","$0.02","SB","Q4o"
"4458276118","","Ignition","2023/04/26  7:21 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","8020000","F","0","","0","","0","","P1-05700d818a56c2848e0ded9a3bfffa8c","(did not show hand)","$0.25","$0.00","BB","82o"
"4458276030","","Ignition","2023/04/26  7:21 pm","$0.05 NL (6 max)","-$0.15","(folded flop)","14060000","R","81013","XF","0","","0","","P5-c648a38835961fe1a75015597f80f5c5","(did not show hand)","$0.30","$0.01","SB","A6s"
"4458275839","","Ignition","2023/04/26  7:20 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","13100000","F","0","","0","","0","","P6-4c45ed781d81bc9deadfafaa0e8a3305","(did not show hand)","$0.12","$0.00","BB","KTo"
"4445536052","","Ignition","2023/04/01  1:06 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","6020000","F","0","","0","","0","","P3-74c4f323af1ba93fae50fe89115646f4","(did not show hand)","$0.12","$0.00","SB","62s"
"4445535930","","Ignition","2023/04/01  1:05 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","12060000","F","0","","0","","0","","P3-74c4f323af1ba93fae50fe89115646f4","(did not show hand)","$0.10","$0.00","BB","Q6o"
"4445535871","","Ignition","2023/04/01  1:05 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12050000","F","0","","0","","0","","[Split Pot]","(did not show hand)","$0.00","$0.00","EP","Q5s"
"4445535839","","Ignition","2023/04/01  1:05 pm","$0.05 NL (6 max)","$0.02","(did not show hand)","14060000","","0","","0","","0","","Hero","(did not show hand)","$0.04","$0.00","BB","A6o"
"4445535817","","Ignition","2023/04/01  1:05 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12060000","F","90814","","14","","11","","P1-0519149c7080b63cae02e063a5ae9cb7","Two Pair, Aces and Eights","$0.52","$0.02","CO","Q6o"
"4445535645","","Ignition","2023/04/01  1:04 pm","$0.05 NL (6 max)","-$0.12","(folded preflop)","14080000","RF","0","","0","","0","","P6-cc29bdad4f984733375fd02e7c2b3826","(did not show hand)","$0.29","$0.00","EP","A8s"
"4445535542","","Ignition","2023/04/01  1:04 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12030000","F","21009","","10","","6","","P2-ec15096001d4d263800fce14c9838022","(did not show hand)","$0.82","$0.04","BTN","Q3o"
"4445535400","","Ignition","2023/04/01  1:04 pm","$0.05 NL (6 max)","-$4.95","One Pair, Sixes","14130000","RRC","60506","","12","","9","","P5-9d9c31f50c3bc7c6fc976453977d1a40","Full House, Queens full of Sixes","$10.07","$0.50","MP","AKs"
"4445535320","","Ignition","2023/04/01  1:03 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","14140000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","CO","AA"
"4445535278","","Ignition","2023/04/01  1:03 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","6040000","F","21408","","2","","0","","P2-ec15096001d4d263800fce14c9838022","(did not show hand)","$0.73","$0.03","SB","64o"
